20140419, 52.12, 44.67, 9.12
20140420, 47.06, 41.94, 11.30
20140421, 47.52, 55.48, 5.91
20140422, 52.12, 73.64, 8.30
20140423, 52.00, 48.58, 21.64
20140424, 51.67, 23.00, 20.73
20140425, 49.52, 41.09, 9.39
20140426, 49.63, 77.22, 10.33
20140427, 51.91, 46.21, 13.58
20140428, 52.00, 50.79, 9.91
20140429, 45.61, 69.11, 19.36
20140430, 46.11, 85.64, 17.84
20140501, 56.58, 87.29, 12.98
20140502, 59.44, 49.21, 11.24
20140503, 55.91, 58.44, 9.88
20140504, 56.82, 45.56, 18.06
20140505, 58.71, 31.59, 16.21
20140506, 58.06, 33.91, 10.29
20140507, 54.97, 42.33, 9.36
20140508, 53.59, 87.54, 4.39
20140509, 58.04, 89.30, 8.51
20140510, 61.82, 82.59, 7.94
20140511, 65.52, 53.27, 9.03
20140512, 64.55, 64.85, 8.27
20140513, 59.12, 60.58, 11.12
20140514, 56.29, 77.86, 7.67
20140515, 62.61, 88.11, 14.80
20140516, 62.35, 90.02, 19.96
20140517, 59.97, 57.67, 9.61
20140518, 58.82, 38.79, 9.91
20140519, 60.44, 33.74, 10.94
20140520, 65.74, 37.41, 10.32
20140521, 65.82, 50.91, 7.42
20140522, 57.82, 85.44, 6.78
20140523, 60.07, 80.83, 6.04
20140524, 59.07, 76.95, 7.69
20140525, 63.91, 65.76, 9.03
20140526, 71.48, 50.27, 11.94
20140527, 72.79, 57.30, 9.15
20140528, 56.81, 74.05, 10.70
20140529, 54.68, 61.62, 7.74
20140530, 60.64, 62.55, 6.91
20140531, 60.42, 58.76, 10.67
20140601, 63.15, 45.70, 7.91
20140602, 64.42, 55.85, 10.15
20140603, 68.06, 68.09, 7.55
20140604, 66.64, 75.21, 7.36
20140605, 65.86, 72.51, 11.51
20140606, 67.82, 44.88, 12.45
20140607, 68.97, 51.97, 8.06
20140608, 70.30, 61.67, 7.79
20140609, 65.27, 85.31, 5.84
20140610, 69.33, 81.98, 5.33
20140611, 63.80, 76.71, 11.83
20140612, 66.58, 84.29, 10.18
20140613, 68.64, 87.30, 7.30
20140614, 68.22, 62.95, 11.32
20140615, 69.70, 48.45, 11.33
20140616, 68.24, 59.21, 7.39
20140617, 72.61, 74.24, 7.70
20140618, 80.58, 51.09, 11.91
20140619, 70.58, 72.67, 7.91
20140620, 72.03, 36.21, 10.15
20140621, 66.42, 47.39, 7.91
20140622, 67.03, 61.45, 5.64
20140623, 69.52, 63.52, 8.15
20140624, 69.39, 71.79, 13.79
20140625, 71.94, 84.10, 11.67
20140626, 75.84, 68.68, 8.29
20140627, 69.46, 65.65, 7.30
20140628, 72.42, 54.00, 8.24
20140629, 70.39, 62.42, 8.79
20140630, 71.58, 74.45, 12.55
20140701, 74.18, 73.48, 14.27
20140702, 75.34, 76.64, 11.50
20140703, 74.86, 79.02, 9.98
20140704, 69.10, 74.28, 14.33
20140705, 72.79, 39.85, 13.38
20140706, 71.91, 58.16, 12.31
20140707, 74.25, 65.62, 11.94
20140708, 76.03, 67.24, 14.85
20140709, 73.97, 70.06, 11.03
20140710, 72.97, 63.56, 6.41
20140711, 72.65, 64.41, 6.65
20140712, 70.46, 78.26, 8.57
20140713, 71.09, 81.59, 14.75
20140714, 73.64, 82.20, 6.22
20140715, 72.47, 86.85, 7.36
20140716, 72.76, 68.48, 7.95
20140717, 72.21, 50.94, 8.55
20140718, 71.88, 48.00, 6.58
20140719, 70.64, 53.97, 6.48
20140720, 69.94, 65.74, 8.91
20140721, 71.64, 66.09, 6.39
20140722, 73.88, 65.55, 12.30
20140723, 75.31, 72.17, 12.91
20140724, 74.83, 57.37, 10.00
20140725, 72.39, 52.58, 9.45
20140726, 71.97, 67.55, 9.73
20140727, 74.78, 77.56, 11.39
20140728, 74.00, 67.97, 14.56
20140729, 69.55, 47.27, 10.55
20140730, 70.12, 53.61, 8.42
20140731, 72.00, 63.00, 11.55
20140801, 72.94, 77.17, 8.28
20140802, 67.51, 78.98, 8.44
20140803, 68.76, 77.16, 4.24
20140804, 72.87, 76.59, 9.15
20140805, 75.25, 68.44, 8.16
20140806, 74.84, 54.58, 8.61
20140807, 73.66, 41.53, 10.38
20140808, 72.18, 48.12, 6.21
20140809, 74.21, 51.45, 7.00
20140810, 75.30, 54.58, 7.15
20140811, 74.06, 62.52, 7.61
20140812, 72.94, 74.37, 14.34
20140813, 72.83, 76.15, 13.15
20140814, 69.76, 48.73, 12.58
20140815, 67.24, 45.09, 10.33
20140816, 69.30, 58.03, 9.85
20140817, 73.03, 52.76, 10.73
20140818, 70.45, 56.00, 7.79
20140819, 70.00, 68.91, 7.17
20140820, 71.18, 65.76, 4.94
20140821, 71.89, 67.73, 6.84
20140822, 69.31, 71.44, 7.82
20140823, 67.89, 69.30, 5.89
20140824, 67.91, 66.88, 6.24
20140825, 73.97, 56.58, 4.82
20140826, 72.78, 71.47, 6.22
20140827, 74.12, 66.39, 8.58
20140828, 73.76, 48.82, 12.64
20140829, 67.79, 50.88, 8.42
20140830, 70.42, 64.70, 9.21
20140831, 75.53, 77.80, 9.97
20140901, 76.09, 79.26, 8.63
20140902, 79.36, 70.88, 10.61
20140903, 76.52, 51.42, 8.94
20140904, 74.36, 61.21, 7.91
20140905, 75.05, 81.03, 9.35
20140906, 76.45, 75.67, 10.38
20140907, 70.09, 58.06, 7.12
20140908, 67.97, 59.73, 10.39
20140909, 68.16, 62.61, 10.82
20140910, 67.32, 70.16, 7.68
20140911, 73.28, 70.36, 12.67
20140912, 67.03, 51.74, 10.40
20140913, 63.05, 75.51, 10.14
20140914, 60.52, 56.21, 8.42
20140915, 61.76, 54.55, 7.45
20140916, 61.39, 77.33, 5.50
20140917, 62.68, 56.68, 6.47
20140918, 65.39, 54.70, 5.76
20140919, 59.48, 57.03, 10.64
20140920, 66.07, 70.28, 8.26
20140921, 69.60, 85.67, 4.45
20140922, 64.42, 51.15, 15.55
20140923, 58.79, 55.39, 6.21
20140924, 62.70, 65.42, 9.82
20140925, 60.49, 77.38, 14.27
20140926, 65.27, 57.30, 8.15
20140927, 68.73, 60.55, 6.33
20140928, 67.55, 71.91, 7.24
20140929, 67.45, 74.09, 5.18
20140930, 64.65, 77.97, 6.20
20141001, 61.86, 78.93, 10.88
20141002, 61.56, 70.91, 8.56
20141003, 60.34, 67.91, 7.14
20141004, 63.36, 73.41, 15.77
20141005, 52.48, 45.30, 12.58
20141006, 58.88, 58.91, 13.21
20141007, 66.09, 70.21, 16.48
20141008, 66.27, 53.06, 16.85
20141009, 60.61, 43.33, 13.58
20141010, 57.33, 46.42, 5.39
20141011, 53.00, 78.00, 8.70
20141012, 52.72, 59.53, 6.12
20141013, 58.72, 77.31, 6.10
20141014, 67.32, 78.06, 12.79
20141015, 69.51, 81.03, 16.46
20141016, 66.42, 84.77, 13.31
20141017, 62.94, 68.97, 12.39
20141018, 61.91, 59.42, 12.30
20141019, 50.82, 44.73, 16.88
20141020, 51.39, 50.79, 9.82
20141021, 57.21, 71.85, 6.27
20141022, 53.93, 82.71, 17.33
20141023, 51.31, 77.26, 19.79
20141024, 53.82, 63.18, 10.30
20141025, 57.21, 51.39, 11.42
20141026, 57.29, 44.09, 16.76
20141027, 54.91, 48.64, 10.91
20141028, 58.48, 70.33, 6.88
20141029, 59.61, 71.39, 9.27
20141030, 51.21, 60.18, 8.91
20141031, 49.60, 62.83, 10.06
20141101, 44.78, 75.11, 17.83
20141102, 43.21, 47.18, 25.62
20141103, 49.00, 38.52, 14.36
20141104, 56.42, 44.91, 9.61
20141105, 56.30, 51.64, 9.24
20141106, 50.26, 84.02, 6.40
20141107, 47.09, 58.31, 17.03
20141108, 42.42, 49.58, 11.27
20141109, 48.48, 58.12, 8.06
20141110, 48.58, 61.24, 4.18
20141111, 54.57, 84.52, 5.52
20141112, 57.61, 79.63, 6.92
20141113, 42.23, 58.74, 8.17
20141114, 38.38, 54.89, 13.32
20141115, 36.48, 42.88, 8.94
20141116, 39.03, 55.12, 7.09
20141117, 46.19, 85.79, 8.67
20141118, 31.39, 38.18, 22.70
20141119, 28.24, 39.03, 15.58
20141120, 39.18, 39.55, 15.88
20141121, 31.24, 34.27, 15.55
20141122, 36.03, 41.82, 13.06
20141123, 46.94, 54.58, 9.21
20141124, 57.88, 87.37, 20.02
20141125, 52.27, 55.06, 10.64
20141126, 39.12, 77.10, 15.08
20141127, 36.50, 73.00, 10.55
20141128, 32.24, 50.73, 13.00
20141129, 33.73, 48.97, 6.03
20141130, 48.12, 62.36, 9.85
20141201, 50.68, 66.26, 8.68
20141202, 39.58, 64.44, 13.36
20141203, 44.47, 81.87, 10.81
20141204, 39.73, 45.48, 9.36
20141205, 41.95, 70.97, 9.51
20141206, 46.43, 87.35, 6.53
20141207, 37.03, 47.82, 21.03
20141208, 30.17, 60.17, 14.94
20141209, 41.17, 80.98, 22.30
20141210, 36.82, 77.84, 15.76
20141211, 34.15, 65.61, 16.03
20141212, 34.73, 53.12, 14.82
20141213, 37.76, 56.42, 16.21
20141214, 40.11, 61.03, 11.34
20141215, 39.27, 66.00, 5.00
20141216, 42.75, 81.78, 4.00
20141217, 46.72, 70.36, 11.46
20141218, 39.42, 50.00, 15.76
20141219, 35.71, 51.26, 13.88
20141220, 32.06, 57.49, 5.80
20141221, 34.58, 68.00, 6.92
20141222, 41.95, 77.18, 8.41
20141223, 46.36, 85.72, 10.72
20141224, 50.07, 90.71, 9.80
20141225, 49.88, 64.28, 16.32
20141226, 42.58, 57.97, 10.15
20141227, 43.58, 64.97, 6.21
20141228, 46.09, 68.79, 9.73
20141229, 39.55, 42.70, 10.39
20141230, 30.76, 45.67, 8.64
20141231, 29.58, 40.48, 10.91
20150101, 33.33, 38.67, 16.97
20150102, 38.18, 42.21, 13.39
20150103, 37.85, 71.68, 9.37
20150104, 48.22, 87.69, 8.73
20150105, 35.61, 35.58, 19.42
20150106, 20.41, 61.61, 7.74
20150107, 19.15, 45.70, 20.52
20150108, 15.12, 42.09, 16.45
20150109, 27.29, 49.34, 19.82
20150110, 19.91, 39.45, 15.91
20150111, 28.58, 43.33, 10.76
20150112, 35.98, 76.57, 5.41
20150113, 26.76, 52.52, 14.45
20150114, 26.46, 62.60, 11.09
20150115, 30.15, 55.88, 9.41
20150116, 31.79, 44.12, 17.36
20150117, 23.82, 44.48, 10.39
20150118, 39.55, 84.88, 7.00
20150119, 38.30, 58.33, 14.79
20150120, 37.03, 45.76, 11.97
20150121, 30.88, 39.91, 6.33
20150122, 34.30, 52.59, 7.46
20150123, 32.82, 52.21, 10.12
20150124, 34.90, 80.60, 10.96
20150125, 36.67, 46.70, 14.67
20150126, 25.98, 69.17, 18.48
20150127, 23.22, 71.76, 19.31
20150128, 23.55, 44.45, 13.48
20150129, 27.06, 55.03, 8.03
20150130, 31.89, 63.03, 17.08
20150131, 19.97, 40.06, 22.73
20150201, 29.70, 59.89, 7.92
20150202, 27.40, 80.18, 17.14
20150203, 20.24, 52.09, 13.70
20150204, 32.67, 67.85, 13.15
20150205, 27.65, 54.76, 19.38
20150206, 20.09, 43.82, 13.58
20150207, 31.09, 57.89, 8.00
20150208, 35.92, 75.95, 8.61
20150209, 26.34, 75.40, 16.51
20150210, 30.35, 64.09, 15.41
20150211, 27.48, 52.97, 9.73
20150212, 30.92, 61.73, 12.38
20150213, 16.27, 34.30, 18.24
20150214, 25.70, 58.84, 9.54
20150215, 16.23, 46.06, 26.83
20150216, 14.12, 30.85, 14.79
20150217, 19.50, 63.05, 7.33
20150218, 23.49, 63.09, 5.66
20150219, 18.03, 40.70, 21.03
20150220, 11.67, 36.00, 18.52
20150221, 25.45, 69.11, 9.74
20150222, 34.15, 80.05, 3.41
20150223, 23.30, 41.76, 18.58
20150224, 16.49, 53.69, 9.57
20150225, 28.76, 52.91, 10.55
20150226, 25.19, 50.00, 12.47
20150227, 24.27, 40.06, 9.73
20150228, 22.39, 38.97, 8.09
20150301, 26.31, 67.60, 4.69
20150302, 32.19, 57.58, 14.39
20150303, 29.50, 65.04, 9.11
20150304, 36.75, 85.20, 10.55
20150305, 28.17, 77.15, 12.24
20150306, 19.48, 48.48, 9.06
20150307, 27.76, 52.79, 11.39
20150308, 38.59, 55.03, 9.85
20150309, 41.82, 55.39, 8.39
20150310, 41.80, 75.59, 3.34
20150311, 48.22, 65.22, 10.20
20150312, 42.88, 20.45, 19.33
20150313, 35.67, 40.67, 7.91
20150314, 44.21, 84.71, 9.10
20150315, 41.70, 55.18, 19.48
20150316, 40.09, 56.55, 8.52
20150317, 44.48, 51.94, 17.61
20150318, 33.06, 32.85, 18.30
20150319, 34.97, 25.55, 11.64
20150320, 32.52, 62.93, 10.19
20150321, 36.57, 73.38, 8.81
20150322, 37.47, 32.56, 16.94
20150323, 31.27, 28.79, 14.85
20150324, 32.91, 40.55, 8.15
20150325, 38.17, 64.43, 5.20
20150326, 46.41, 87.81, 8.83
20150327, 42.74, 68.31, 10.55
20150328, 34.88, 53.76, 16.85
20150329, 34.33, 37.91, 13.45
20150330, 42.71, 49.06, 14.09
20150331, 40.46, 63.05, 11.05
20150401, 42.27, 37.24, 11.18
20150402, 45.24, 54.85, 13.61
20150403, 48.63, 84.98, 7.18
20150404, 49.38, 48.88, 18.62
20150405, 49.03, 42.35, 12.50
20150406, 48.27, 61.58, 10.12
20150407, 48.11, 74.75, 8.11
20150408, 42.46, 63.54, 13.77
20150409, 39.63, 79.17, 11.06
20150410, 45.92, 85.78, 7.34
20150411, 53.15, 40.06, 16.55
20150412, 48.64, 48.06, 8.61
20150413, 51.15, 62.55, 13.70
20150414, 54.53, 61.32, 5.74
20150415, 59.36, 21.76, 11.18
20150416, 52.45, 37.30, 10.76
20150417, 55.71, 77.56, 9.32
20150418, 60.55, 48.82, 8.70
20150419, 50.85, 49.64, 11.39
20150420, 51.93, 87.33, 15.11
20150421, 56.26, 64.49, 11.77
20150422, 52.92, 60.72, 13.72
20150423, 45.06, 41.21, 18.33
20150424, 42.61, 34.82, 21.27
20150425, 46.00, 44.67, 10.67
20150426, 50.30, 44.18, 9.88
20150427, 54.15, 37.33, 14.09
20150428, 56.59, 44.24, 13.59
20150429, 60.36, 45.36, 11.24
20150430, 52.71, 56.54, 11.86
20150501, 48.94, 64.27, 8.06
20150502, 49.79, 65.09, 6.76
20150503, 54.16, 64.34, 7.53
20150504, 60.27, 60.18, 9.64
20150505, 64.76, 57.58, 5.33
20150506, 62.45, 47.91, 7.58
20150507, 58.46, 65.72, 6.10
20150508, 58.46, 81.56, 5.08
20150509, 59.53, 87.47, 6.47
20150510, 63.74, 81.90, 8.38
20150511, 66.07, 83.22, 7.78
20150512, 70.95, 67.30, 11.34
20150513, 60.91, 38.30, 16.15
20150514, 57.82, 41.39, 11.33
20150515, 59.55, 52.79, 11.30
20150516, 61.75, 76.11, 5.14
20150517, 67.86, 78.62, 5.93
20150518, 59.49, 80.00, 9.49
20150519, 62.75, 80.23, 5.02
20150520, 59.21, 42.73, 15.58
20150521, 53.70, 53.45, 6.03
20150522, 63.79, 38.82, 12.94
20150523, 56.12, 39.24, 14.24
20150524, 61.64, 59.33, 13.70
20150525, 64.88, 65.09, 12.27
20150526, 65.79, 67.82, 12.30
20150527, 64.41, 75.35, 13.35
20150528, 64.95, 75.38, 7.10
20150529, 68.00, 59.76, 7.06
20150530, 66.81, 77.98, 11.81
20150531, 68.39, 74.73, 10.17
20150601, 57.26, 85.98, 11.52
20150602, 52.23, 84.02, 9.66
20150603, 56.45, 71.97, 8.28
20150604, 57.34, 64.66, 10.86
20150605, 58.77, 71.25, 5.22
20150606, 65.07, 69.52, 8.60
20150607, 61.94, 59.00, 8.55
20150608, 64.73, 71.97, 17.06
20150609, 69.79, 69.71, 12.74
20150610, 70.09, 59.00, 10.36
20150611, 73.48, 65.73, 9.42
20150612, 75.09, 63.94, 10.00
20150613, 77.00, 53.70, 10.52
20150614, 71.97, 65.26, 7.62
20150615, 69.94, 82.72, 7.57
20150616, 68.56, 77.38, 6.26
20150617, 69.58, 62.18, 9.52
20150618, 65.54, 74.41, 8.00
20150619, 74.44, 63.91, 6.32
20150620, 68.31, 75.49, 9.82
20150621, 76.22, 72.56, 13.82
20150622, 78.00, 52.73, 10.91
20150623, 77.49, 69.77, 10.34
20150624, 75.88, 42.61, 10.76
20150625, 72.12, 48.39, 8.94
20150626, 71.39, 62.64, 6.24
20150627, 64.70, 74.03, 11.70
20150628, 67.24, 77.39, 9.29
20150629, 69.58, 57.03, 12.18
20150630, 71.48, 69.70, 11.70
20150701, 75.00, 65.45, 13.89
20150702, 71.79, 59.24, 5.15
20150703, 71.39, 55.00, 8.12
20150704, 70.82, 57.24, 5.55
20150705, 72.18, 65.85, 9.58
20150706, 73.35, 71.89, 7.38
20150707, 76.98, 79.12, 11.31
20150708, 77.36, 74.11, 6.89
20150709, 71.92, 75.15, 8.03
20150710, 75.54, 60.80, 10.29
20150711, 75.42, 53.79, 7.06
20150712, 76.18, 58.76, 8.41
20150713, 74.42, 63.21, 6.91
20150714, 75.02, 79.58, 6.56
20150715, 74.76, 75.40, 7.42
20150716, 69.61, 48.42, 9.70
20150717, 70.97, 63.48, 11.42
20150718, 74.57, 75.54, 10.81
20150719, 78.76, 74.29, 9.24
20150720, 84.06, 57.76, 10.09
20150721, 80.18, 57.52, 9.09
20150722, 77.27, 33.85, 13.21
20150723, 76.29, 36.35, 9.47
20150724, 75.27, 42.12, 7.76
20150725, 75.45, 54.79, 8.30
20150726, 76.48, 59.48, 13.12
20150727, 75.85, 67.39, 8.82
20150728, 77.88, 70.52, 8.55
20150729, 81.82, 60.79, 9.76
20150730, 76.43, 82.16, 11.30
20150731, 79.91, 48.18, 7.94
20150801, 79.88, 47.12, 12.15
20150802, 77.58, 50.67, 7.76
20150803, 76.85, 65.09, 12.52
20150804, 79.17, 53.31, 11.28
20150805, 78.91, 40.00, 10.26
20150806, 74.00, 45.64, 6.55
20150807, 74.32, 51.18, 8.00
20150808, 72.52, 53.33, 6.58
20150809, 73.41, 56.21, 8.24
20150810, 73.33, 62.12, 9.24
20150811, 73.72, 77.44, 14.35
20150812, 76.97, 48.39, 10.61
20150813, 74.09, 49.42, 7.33
20150814, 74.70, 54.91, 8.00
20150815, 76.41, 61.31, 9.94
20150816, 78.95, 60.54, 7.78
20150817, 78.09, 65.42, 8.58
20150818, 77.33, 69.76, 11.42
20150819, 78.05, 77.54, 10.18
20150820, 78.60, 74.51, 12.86
20150821, 76.19, 70.65, 9.00
20150822, 74.79, 43.27, 8.55
20150823, 73.75, 69.36, 5.44
20150824, 75.39, 67.82, 7.48
20150825, 77.41, 65.06, 10.71
20150826, 74.24, 42.97, 10.00
20150827, 72.33, 45.85, 9.00
20150828, 71.24, 53.61, 6.39
20150829, 73.67, 57.03, 8.48
20150830, 75.27, 65.82, 9.18
20150831, 79.00, 63.24, 11.09
20150901, 77.21, 63.42, 6.70
20150902, 75.74, 72.50, 8.38
20150903, 78.38, 64.62, 4.88
20150904, 75.39, 67.69, 10.75
20150905, 69.21, 63.65, 6.88
20150906, 70.12, 63.97, 6.64
20150907, 74.39, 71.45, 11.27
20150908, 77.88, 66.58, 12.42
20150909, 76.82, 79.30, 10.36
20150910, 73.11, 85.80, 8.02
20150911, 70.56, 70.53, 10.22
20150912, 71.95, 76.05, 12.31
20150913, 68.79, 66.85, 12.15
20150914, 66.64, 45.70, 13.58
20150915, 69.64, 53.15, 7.24
20150916, 71.58, 59.88, 4.15
20150917, 71.97, 63.39, 5.94
20150918, 71.61, 64.45, 6.76
20150919, 71.12, 78.41, 8.37
20150920, 70.16, 55.51, 13.62
20150921, 63.73, 47.76, 10.12
20150922, 64.52, 60.45, 9.03
20150923, 65.00, 58.76, 5.76
20150924, 67.74, 58.60, 7.14
20150925, 65.85, 59.52, 8.91
20150926, 63.00, 58.18, 10.00
20150927, 61.83, 67.66, 7.23
20150928, 67.15, 81.76, 6.02
20150929, 72.69, 84.65, 7.25
20150930, 69.46, 80.63, 15.80
20151001, 57.18, 71.74, 14.24
20151002, 50.37, 81.26, 18.53
20151003, 52.19, 75.81, 18.81
20151004, 56.75, 57.67, 15.14
20151005, 56.80, 63.26, 11.91
20151006, 60.73, 57.64, 5.73
20151007, 62.58, 60.76, 7.00
20151008, 60.61, 67.64, 6.00
20151009, 64.92, 80.21, 12.15
20151010, 56.39, 51.61, 9.30
20151011, 57.58, 64.76, 9.33
20151012, 61.06, 68.18, 8.21
20151013, 64.73, 72.73, 9.06
20151014, 61.61, 51.36, 11.00
20151015, 56.82, 49.12, 10.82
20151016, 57.67, 49.12, 11.88
20151017, 49.58, 40.64, 13.36
20151018, 42.58, 40.24, 12.73
20151019, 43.91, 46.09, 10.73
20151020, 56.79, 49.55, 15.39
20151021, 59.06, 65.24, 6.24
20151022, 60.76, 65.12, 9.18
20151023, 54.12, 42.55, 13.67
20151024, 49.52, 61.52, 8.91
20151025, 58.67, 62.14, 14.17
20151026, 49.76, 51.67, 6.61
20151027, 49.61, 62.94, 7.52
20151028, 60.33, 84.70, 19.44
20151029, 63.49, 60.94, 15.46
20151030, 53.55, 38.97, 13.27
20151031, 47.82, 55.67, 6.33
20151101, 57.24, 69.24, 11.85
20151102, 56.12, 65.45, 4.91
20151103, 55.79, 69.67, 4.24
20151104, 57.15, 69.50, 6.15
20151105, 59.79, 88.60, 3.21
20151106, 64.57, 84.66, 8.66
20151107, 60.21, 52.21, 10.79
20151108, 50.94, 42.79, 9.91
20151109, 49.24, 59.39, 3.27
20151110, 55.58, 81.67, 11.80
20151111, 52.70, 77.02, 11.95
20151112, 55.07, 81.45, 10.21
20151113, 53.58, 38.73, 19.70
20151114, 45.70, 39.79, 17.09
20151115, 48.39, 48.64, 12.45
20151116, 54.79, 48.12, 8.85
20151117, 45.06, 51.67, 7.94
20151118, 52.24, 64.74, 11.09
20151119, 60.23, 85.40, 18.81
20151120, 54.76, 46.26, 12.35
20151121, 46.88, 49.79, 10.15
20151122, 50.56, 52.41, 12.68
20151123, 38.64, 37.48, 14.88
20151124, 39.03, 45.03, 6.94
20151125, 40.70, 55.36, 3.61
20151126, 47.97, 74.58, 6.52
20151127, 51.91, 82.09, 4.97
20151128, 51.47, 76.82, 8.39
20151129, 41.70, 51.76, 11.09
20151130, 40.94, 59.64, 8.76
20151201, 47.50, 84.60, 10.31
20151202, 50.77, 90.54, 3.46
20151203, 48.28, 55.19, 15.44
20151204, 45.88, 49.91, 9.94
20151205, 43.15, 63.00, 5.06
20151206, 43.64, 70.48, 6.27
20151207, 46.12, 59.42, 7.21
20151208, 43.79, 59.49, 8.41
20151209, 45.42, 72.39, 7.35
20151210, 52.03, 76.94, 6.55
20151211, 50.72, 83.33, 5.91
20151212, 53.85, 75.91, 4.36
20151213, 55.85, 74.33, 6.67
20151214, 55.56, 89.51, 10.00
20151215, 57.66, 56.14, 17.71
20151216, 48.42, 65.25, 8.50
20151217, 54.67, 87.89, 8.91
20151218, 46.95, 65.57, 13.14
20151219, 37.64, 40.55, 19.48
20151220, 38.52, 43.27, 11.21
20151221, 47.52, 61.52, 11.45
20151222, 54.20, 88.24, 8.58
20151223, 53.49, 91.29, 8.12
20151224, 60.88, 90.02, 10.05
20151225, 57.97, 91.27, 1.98
20151226, 51.95, 55.74, 10.16
20151227, 54.25, 84.93, 11.93
20151228, 39.62, 53.49, 13.54
20151229, 42.13, 86.00, 11.90
20151230, 43.80, 83.82, 6.84
20151231, 46.22, 69.76, 11.35
